0,1,2
177,30.0,17.0
196,35.0,18.0
521,56.0,36.0
123,32.0,11.0
476,37.0,32.0
629,47.0,57.0
657,50.0,48.0
144,34.0,13.0
435,47.0,32.0
115,21.0,15.0
194,23.0,41.0
198,21.0,55.0
176,19.0,16.0
157,5.0,5.0
309,19.0,160.0
330,24.0,161.0
132,3.0,2.0
144,3.0,3.0
146,,4.0
150,3.0,9.0
172,4.0,18.0
158,2.0,10.0
148,5.0,4.0
142,2.0,14.0
132,3.0,10.0
274,21.0,157.0
164,3.0,18.0
167,6.0,6.0
141,5.0,3.0
73,11.0,7.0
94,6.0,6.0
89,5.0,13.0
111,5.0,4.0
151,7.0,3.0
92,4.0,23.0
138,8.0,3.0
78,12.0,5.0
79,12.0,7.0
84,3.0,14.0
109,5.0,3.0
146,8.0,2.0
92,5.0,29.0
92,4.0,29.0
90,14.0,8.0
140,19.0,82.0
119,16.0,66.0
140,19.0,62.0
122,19.0,61.0
149,26.0,83.0
150,26.0,82.0
145,21.0,64.0
127,23.0,82.0
125,18.0,67.0
165,18.0,85.0
132,16.0,84.0
160,24.0,82.0
142,19.0,76.0
124,17.0,62.0
145,25.0,77.0
141,22.0,65.0
160,10.0,5.0
296,45.0,13.0
253,14.0,52.0
157,8.0,8.0
173,11.0,20.0
195,13.0,22.0
190,20.0,7.0
172,15.0,5.0
218,14.0,23.0
265,47.0,6.0
166,14.0,11.0
222,15.0,18.0
175,13.0,12.0
254,15.0,47.0
253,30.0,8.0
139,6.0,47.0
87,4.0,6.0
250,15.0,81.0
146,4.0,62.0
146,12.0,66.0
102,5.0,9.0
146,10.0,43.0
108,6.0,52.0
273,18.0,82.0
132,8.0,70.0
97,4.0,10.0
135,14.0,66.0
100,4.0,4.0
119,9.0,70.0
118,19.0,7.0
133,19.0,8.0
164,18.0,13.0
151,15.0,15.0
206,32.0,8.0
152,17.0,16.0
118,23.0,6.0
136,27.0,8.0
347,41.0,20.0
125,15.0,11.0
128,16.0,7.0
108,15.0,8.0
139,23.0,7.0
156,14.0,15.0
196,21.0,13.0
173,21.0,17.0
211,23.0,3.0
203,28.0,4.0
214,32.0,7.0
181,26.0,13.0
164,12.0,5.0
195,13.0,30.0
187,21.0,17.0
151,9.0,7.0
182,14.0,3.0
196,21.0,7.0
162,10.0,12.0
175,23.0,9.0
184,13.0,28.0
164,9.0,10.0
145,7.0,9.0
171,3.0,22.0
345,24.0,15.0
134,9.0,14.0
140,24.0,25.0
146,24.0,24.0
130,15.0,25.0
181,18.0,6.0
161,7.0,13.0
145,25.0,9.0
143,20.0,10.0
164,6.0,20.0
191,16.0,7.0
216,69.0,17.0
106,18.0,3.0
200,85.0,2.0
89,29.0,2.0
111,21.0,9.0
122,23.0,4.0
137,22.0,11.0
120,23.0,2.0
88,25.0,5.0
106,23.0,25.0
215,52.0,59.0
137,25.0,6.0
103,8.0,11.0
111,7.0,4.0
106,3.0,6.0
134,5.0,3.0
108,7.0,2.0
113,3.0,6.0
102,5.0,7.0
94,4.0,6.0
98,6.0,17.0
115,4.0,3.0
113,3.0,2.0
122,4.0,2.0
96,7.0,17.0
89,5.0,5.0
128,6.0,1.0
130,22.0,6.0
214,14.0,7.0
155,19.0,9.0
227,14.0,10.0
253,20.0,6.0
129,22.0,5.0
145,10.0,12.0
262,16.0,9.0
260,18.0,4.0
116,14.0,7.0
134,18.0,9.0
138,20.0,7.0
251,17.0,4.0
162,17.0,10.0
120,12.0,7.0
99,1.0,4.0
123,2.0,4.0
89,4.0,5.0
119,2.0,12.0
95,3.0,4.0
92,5.0,7.0
111,1.0,2.0
98,4.0,3.0
115,1.0,4.0
134,3.0,4.0
102,2.0,9.0
121,3.0,12.0
83,5.0,3.0
82,1.0,4.0
126,1.0,4.0
130,24.0,16.0
127,17.0,10.0
544,51.0,34.0
148,19.0,12.0
172,16.0,26.0
135,13.0,10.0
166,20.0,8.0
156,13.0,29.0
147,20.0,15.0
171,17.0,27.0
135,23.0,9.0
122,16.0,11.0
139,21.0,13.0
186,12.0,3.0
220,7.0,11.0
157,7.0,6.0
233,12.0,66.0
221,11.0,57.0
187,7.0,51.0
220,15.0,9.0
181,12.0,5.0
151,4.0,48.0
138,6.0,12.0
148,4.0,8.0
190,16.0,46.0
134,13.0,4.0
333,56.0,14.0
164,25.0,18.0
138,33.0,6.0
160,27.0,22.0
150,21.0,6.0
168,25.0,9.0
148,17.0,5.0
133,18.0,10.0
154,19.0,13.0
126,16.0,5.0
149,25.0,14.0
151,27.0,8.0
150,30.0,2.0
143,10.0,10.0
325,36.0,5.0
94,8.0,13.0
100,7.0,15.0
83,9.0,5.0
102,10.0,
84,13.0,7.0
88,14.0,3.0
32,2.0,6.0
84,11.0,3.0
98,9.0,16.0
88,14.0,5.0
83,15.0,4.0
115,14.0,1.0
184,22.0,5.0
140,7.0,7.0
135,14.0,8.0
197,26.0,6.0
159,17.0,5.0
181,20.0,16.0
152,17.0,12.0
168,20.0,8.0
175,20.0,15.0
125,9.0,8.0
186,16.0,5.0
141,9.0,10.0
171,14.0,21.0
169,18.0,9.0
182,21.0,5.0
136,17.0,56.0
108,13.0,70.0
134,20.0,59.0
139,17.0,57.0
93,17.0,65.0
103,20.0,60.0
107,14.0,59.0
362,39.0,193.0
299,44.0,114.0
109,18.0,70.0
104,14.0,64.0
135,20.0,59.0
103,9.0,67.0
126,30.0,6.0
98,38.0,24.0
135,30.0,42.0
128,43.0,32.0
119,27.0,7.0
115,34.0,8.0
102,27.0,8.0
115,31.0,36.0
136,31.0,42.0
124,36.0,11.0
137,39.0,41.0
136,27.0,41.0
127,39.0,24.0
96,32.0,9.0
108,41.0,36.0
304,23.0,13.0
259,11.0,15.0
307,23.0,15.0
258,14.0,31.0
284,17.0,10.0
287,29.0,27.0
263,18.0,12.0
296,24.0,10.0
303,18.0,32.0
279,16.0,36.0
301,18.0,26.0
293,18.0,13.0
271,16.0,4.0
301,27.0,11.0
281,14.0,24.0
186,32.0,37.0
147,10.0,42.0
132,17.0,16.0
129,19.0,9.0
123,5.0,18.0
161,38.0,19.0
173,21.0,42.0
116,21.0,20.0
149,38.0,21.0
142,5.0,28.0
147,8.0,37.0
156,14.0,26.0
138,22.0,24.0
137,33.0,20.0
105,13.0,25.0
147,13.0,67.0
165,19.0,67.0
150,14.0,63.0
147,13.0,69.0
201,9.0,58.0
139,13.0,62.0
171,14.0,58.0
156,11.0,64.0
191,11.0,55.0
168,9.0,55.0
136,12.0,66.0
161,25.0,66.0
186,14.0,50.0
203,13.0,56.0
179,12.0,55.0
161,15.0,65.0
254,6.0,21.0
297,6.0,31.0
315,5.0,25.0
257,8.0,22.0
280,7.0,17.0
277,5.0,15.0
269,8.0,24.0
280,11.0,14.0
287,13.0,18.0
272,10.0,17.0
256,7.0,18.0
289,8.0,21.0
288,5.0,17.0
303,4.0,24.0
328,12.0,26.0
399,15.0,9.0
463,22.0,7.0
2279,73.0,69.0
450,17.0,10.0
492,10.0,25.0
355,17.0,6.0
333,14.0,5.0
302,10.0,2.0
498,17.0,10.0
526,20.0,17.0
397,11.0,12.0
466,10.0,20.0
477,19.0,11.0
133,26.0,17.0
118,14.0,26.0
111,20.0,21.0
124,16.0,10.0
141,12.0,24.0
130,8.0,24.0
138,12.0,20.0
124,22.0,11.0
119,25.0,25.0
153,18.0,21.0
135,24.0,27.0
104,13.0,19.0
141,17.0,24.0
115,18.0,20.0
110,22.0,8.0
133,21.0,14.0
261,35.0,6.0
743,37.0,31.0
242,16.0,6.0
225,18.0,9.0
274,25.0,19.0
258,21.0,16.0
221,21.0,15.0
247,14.0,9.0
201,10.0,7.0
245,21.0,21.0
282,26.0,13.0
223,19.0,3.0
242,27.0,3.0
190,15.0,16.0
73,7.0,1.0
95,2.0,10.0
271,46.0,15.0
271,41.0,8.0
100,5.0,12.0
249,35.0,5.0
83,10.0,4.0
160,11.0,3.0
156,19.0,3.0
187,18.0,3.0
259,13.0,4.0
184,23.0,4.0
176,20.0,7.0
280,17.0,5.0
194,10.0,
145,14.0,5.0
151,13.0,7.0
157,15.0,8.0
174,20.0,3.0
168,13.0,6.0
196,18.0,6.0
175,16.0,6.0
66,43.0,9.0
54,23.0,11.0
64,43.0,13.0
65,26.0,18.0
56,48.0,6.0
65,41.0,7.0
61,27.0,31.0
59,34.0,6.0
51,45.0,5.0
55,23.0,22.0
55,24.0,33.0
43,40.0,7.0
51,35.0,9.0
60,25.0,18.0
62,38.0,13.0
113,6.0,7.0
111,12.0,7.0
88,4.0,18.0
89,6.0,7.0
92,5.0,7.0
105,8.0,8.0
98,9.0,5.0
119,3.0,28.0
87,7.0,9.0
131,15.0,5.0
115,6.0,10.0
120,7.0,10.0
106,7.0,9.0
112,8.0,12.0
111,5.0,28.0
182,9.0,16.0
119,17.0,38.0
122,14.0,17.0
135,15.0,36.0
102,9.0,18.0
158,3.0,18.0
127,4.0,15.0
115,1.0,31.0
144,16.0,29.0
95,4.0,17.0
111,3.0,27.0
154,8.0,16.0
171,12.0,13.0
159,6.0,13.0
121,10.0,15.0
527,12.0,8.0
388,6.0,6.0
606,15.0,6.0
409,7.0,16.0
421,7.0,9.0
604,13.0,29.0
540,8.0,20.0
611,22.0,23.0
589,9.0,11.0
381,8.0,3.0
516,5.0,31.0
592,6.0,40.0
409,8.0,17.0
520,14.0,6.0
689,18.0,27.0
175,23.0,7.0
141,23.0,16.0
36,,2.0
146,25.0,25.0
36,1.0,1.0
161,12.0,17.0
152,22.0,29.0
116,28.0,23.0
143,23.0,17.0
154,23.0,10.0
129,24.0,6.0
173,26.0,6.0
122,22.0,9.0
158,21.0,8.0
31,2.0,3.0
121,16.0,16.0
158,13.0,15.0
40,,2.0
33,,
118,25.0,13.0
35,1.0,1.0
38,1.0,1.0
172,20.0,14.0
184,9.0,36.0
178,18.0,42.0
170,10.0,21.0
168,6.0,21.0
192,16.0,19.0
194,25.0,18.0
160,14.0,13.0
187,11.0,15.0
153,19.0,13.0
176,27.0,16.0
210,21.0,13.0
165,15.0,9.0
129,11.0,15.0
196,21.0,12.0
163,14.0,7.0
85,8.0,6.0
334,19.0,22.0
233,15.0,103.0
221,27.0,106.0
120,10.0,8.0
56,,2.0
67,2.0,5.0
110,2.0,5.0
59,6.0,
582,26.0,24.0
165,2.0,13.0
84,6.0,4.0
241,19.0,18.0
161,12.0,17.0
178,9.0,22.0
97,7.0,10.0
298,12.0,20.0
107,4.0,20.0
61,,2.0
128,10.0,3.0
77,,7.0
159,18.0,17.0
146,8.0,21.0
175,13.0,10.0
126,14.0,30.0
62,,1.0
511,39.0,35.0
54,3.0,1.0
58,,1.0
118,29.0,14.0
214,17.0,9.0
63,5.0,2.0
59,1.0,2.0
147,14.0,3.0
166,17.0,8.0
172,13.0,17.0
137,18.0,3.0
327,30.0,15.0
178,1.0,19.0
123,8.0,6.0
60,6.0,1.0
119,7.0,17.0
414,51.0,39.0
132,4.0,20.0
60,3.0,5.0
235,19.0,15.0
162,22.0,9.0
111,3.0,3.0
154,8.0,27.0
73,9.0,
62,6.0,
68,1.0,5.0
259,22.0,16.0
179,15.0,9.0
103,12.0,21.0
251,11.0,12.0
72,10.0,15.0
147,10.0,4.0
600,39.0,53.0
171,23.0,20.0
315,31.0,16.0
117,5.0,10.0
54,6.0,
113,7.0,15.0
249,18.0,8.0
466,53.0,56.0
179,25.0,18.0
96,9.0,17.0
70,16.0,7.0
151,16.0,7.0
318,12.0,13.0
185,12.0,3.0
252,14.0,15.0
180,14.0,11.0
58,2.0,3.0
53,1.0,6.0
64,1.0,1.0
116,7.0,2.0
121,8.0,4.0
214,13.0,25.0
65,,3.0
222,15.0,10.0
108,5.0,2.0
159,9.0,7.0
75,6.0,2.0
119,7.0,6.0
58,11.0,6.0
95,5.0,8.0
148,11.0,7.0
125,5.0,11.0
160,15.0,3.0
123,10.0,51.0
240,13.0,13.0
168,14.0,25.0
97,2.0,7.0
50,6.0,1.0
202,1.0,15.0
294,5.0,25.0
223,1.0,15.0
269,6.0,22.0
245,6.0,19.0
190,,18.0
218,2.0,20.0
240,5.0,23.0
218,2.0,20.0
226,1.0,30.0
253,4.0,26.0
206,3.0,18.0
240,2.0,20.0
285,4.0,33.0
261,5.0,17.0
376,34.0,14.0
162,20.0,14.0
432,4.0,13.0
390,57.0,7.0
253,37.0,17.0
128,7.0,12.0
615,33.0,26.0
467,5.0,13.0
683,40.0,19.0
261,24.0,4.0
389,1.0,13.0
256,20.0,4.0
748,50.0,24.0
371,2.0,10.0
632,31.0,16.0
243,20.0,7.0
112,1.0,7.0
399,9.0,7.0
150,21.0,3.0
164,25.0,3.0
378,49.0,20.0
381,49.0,11.0
139,11.0,9.0
385,42.0,11.0
156,17.0,4.0
224,23.0,4.0
149,10.0,17.0
448,6.0,12.0
130,3.0,6.0
207,25.0,11.0
116,,11.0
251,24.0,14.0
140,24.0,7.0
249,20.0,11.0
396,2.0,19.0
338,2.0,10.0
111,1.0,4.0
449,5.0,15.0
408,11.0,8.0
292,2.0,10.0
130,22.0,6.0
128,23.0,8.0
111,17.0,12.0
117,24.0,6.0
105,14.0,2.0
134,29.0,9.0
152,22.0,17.0
122,22.0,10.0
117,16.0,3.0
105,11.0,3.0
111,25.0,6.0
97,23.0,5.0
119,16.0,2.0
119,19.0,3.0
121,13.0,6.0
125,19.0,10.0
138,6.0,29.0
125,11.0,1.0
138,23.0,
102,11.0,3.0
122,18.0,5.0
112,18.0,4.0
130,19.0,6.0
139,15.0,5.0
158,24.0,1.0
134,15.0,4.0
115,3.0,20.0
113,9.0,4.0
131,23.0,1.0
145,8.0,29.0
136,21.0,3.0
78,17.0,18.0
73,11.0,23.0
73,20.0,8.0
69,16.0,7.0
78,5.0,20.0
76,20.0,19.0
82,11.0,12.0
73,11.0,26.0
83,11.0,23.0
64,16.0,9.0
73,21.0,10.0
78,20.0,10.0
69,15.0,9.0
70,14.0,12.0
85,13.0,24.0
347,28.0,11.0
91,7.0,1.0
86,6.0,3.0
121,6.0,18.0
111,7.0,9.0
99,6.0,6.0
91,4.0,4.0
69,7.0,6.0
93,6.0,17.0
78,6.0,7.0
89,6.0,7.0
119,6.0,8.0
97,12.0,5.0
90,16.0,3.0
101,25.0,4.0
102,26.0,6.0
111,22.0,7.0
92,14.0,3.0
128,13.0,11.0
118,8.0,15.0
97,10.0,7.0
104,21.0,8.0
115,15.0,4.0
117,17.0,9.0
108,20.0,6.0
159,13.0,8.0
146,15.0,18.0
134,15.0,24.0
124,13.0,13.0
146,16.0,29.0
120,16.0,15.0
178,18.0,7.0
157,19.0,16.0
140,13.0,9.0
143,17.0,8.0
149,15.0,10.0
156,10.0,22.0
143,21.0,15.0
172,9.0,46.0
185,17.0,10.0
138,7.0,12.0
93,8.0,
92,9.0,
112,12.0,3.0
109,15.0,1.0
116,15.0,3.0
133,6.0,12.0
120,18.0,3.0
108,10.0,
113,7.0,
103,9.0,
112,11.0,
101,8.0,2.0
99,9.0,1.0
116,8.0,5.0
144,6.0,2.0
142,7.0,2.0
133,9.0,5.0
125,9.0,23.0
171,6.0,1.0
162,5.0,1.0
158,5.0,20.0
228,15.0,20.0
151,5.0,18.0
163,8.0,23.0
159,7.0,2.0
134,5.0,2.0
146,7.0,7.0
128,4.0,15.0
529,38.0,19.0
639,21.0,28.0
455,18.0,9.0
521,34.0,19.0
510,25.0,13.0
514,33.0,7.0
492,25.0,8.0
488,13.0,12.0
561,14.0,27.0
494,23.0,22.0
520,40.0,10.0
502,30.0,8.0
525,29.0,13.0
610,29.0,24.0
482,34.0,11.0
134,39.0,5.0
143,19.0,13.0
107,14.0,18.0
143,36.0,8.0
102,13.0,17.0
92,12.0,8.0
106,22.0,7.0
98,18.0,10.0
117,28.0,5.0
128,21.0,9.0
108,17.0,17.0
128,27.0,14.0
87,11.0,11.0
124,26.0,15.0
106,13.0,20.0
971,45.0,17.0
1600,88.0,44.0
479,23.0,19.0
610,34.0,29.0
1028,51.0,55.0
572,27.0,30.0
983,39.0,22.0
1135,64.0,60.0
1394,43.0,209.0
1308,57.0,95.0
1360,48.0,109.0
503,2.0,8.0
289,12.0,16.0
346,16.0,20.0
191,6.0,1.0
949,72.0,21.0
1168,28.0,236.0
173,1.0,6.0
128,12.0,15.0
529,32.0,27.0
115,12.0,10.0
241,9.0,12.0
424,11.0,74.0
973,50.0,45.0
82,8.0,3.0
98,15.0,8.0
102,13.0,2.0
71,15.0,5.0
109,6.0,5.0
132,1.0,17.0
448,11.0,72.0
95,1.0,2.0
133,7.0,7.0
94,1.0,1.0
64,10.0,2.0
249,7.0,7.0
352,3.0,7.0
121,5.0,8.0
135,6.0,14.0
380,30.0,27.0
127,6.0,9.0
1180,39.0,200.0
133,9.0,8.0
276,10.0,12.0
115,5.0,5.0
110,7.0,4.0
113,3.0,12.0
311,5.0,66.0
305,9.0,14.0
315,11.0,14.0
240,3.0,10.0
273,4.0,14.0
159,5.0,7.0
123,17.0,7.0
79,3.0,2.0
115,6.0,2.0
105,1.0,8.0
108,9.0,13.0
322,4.0,71.0
315,10.0,18.0
271,16.0,25.0
122,9.0,9.0
149,6.0,14.0
273,9.0,12.0
93,5.0,4.0
145,21.0,3.0
117,4.0,4.0
57,10.0,1.0
532,31.0,19.0
127,12.0,3.0
155,8.0,13.0
593,34.0,43.0
413,28.0,7.0
613,19.0,43.0
323,14.0,26.0
229,12.0,7.0
210,7.0,8.0
522,27.0,41.0
454,12.0,30.0
136,12.0,3.0
155,6.0,7.0
190,9.0,9.0
441,23.0,12.0
481,26.0,13.0
455,14.0,40.0
98,10.0,1.0
111,6.0,11.0
171,9.0,4.0
162,15.0,5.0
363,19.0,16.0
292,8.0,41.0
197,13.0,11.0
576,28.0,39.0
514,16.0,71.0
150,14.0,16.0
151,17.0,3.0
152,13.0,2.0
127,11.0,3.0
230,8.0,6.0
195,11.0,20.0
163,7.0,13.0
149,8.0,9.0
381,15.0,17.0
203,10.0,6.0
142,5.0,5.0
324,7.0,46.0
225,11.0,7.0
109,10.0,3.0
114,7.0,4.0
223,10.0,6.0
166,19.0,3.0
125,3.0,5.0
151,11.0,4.0
119,3.0,4.0
161,9.0,4.0
213,8.0,9.0
158,9.0,12.0
167,22.0,29.0
109,23.0,11.0
169,26.0,8.0
150,24.0,10.0
173,26.0,6.0
136,26.0,19.0
137,25.0,16.0
160,28.0,5.0
176,27.0,4.0
109,27.0,13.0
161,25.0,5.0
96,27.0,16.0
171,26.0,26.0
283,51.0,52.0
142,22.0,10.0
131,31.0,13.0
132,21.0,8.0
122,22.0,10.0
114,20.0,6.0
145,16.0,12.0
126,21.0,9.0
130,18.0,7.0
139,21.0,8.0
126,25.0,15.0
144,28.0,7.0
143,22.0,11.0
152,26.0,11.0
117,16.0,10.0
131,19.0,9.0
27,,3.0
25,1.0,2.0
136,14.0,8.0
122,13.0,10.0
152,7.0,20.0
120,15.0,16.0
25,1.0,2.0
24,1.0,3.0
24,1.0,3.0
151,6.0,16.0
28,1.0,3.0
27,1.0,1.0
150,15.0,7.0
124,12.0,5.0
159,9.0,8.0
137,14.0,5.0
45,1.0,2.0
29,,2.0
28,1.0,2.0
131,15.0,8.0
122,10.0,30.0
147,11.0,7.0
27,,3.0
133,16.0,12.0
25,,3.0
29,1.0,1.0
142,14.0,11.0
127,16.0,6.0
39,,2.0
1263,77.0,58.0
2240,193.0,126.0
1320,89.0,74.0
1154,119.0,95.0
1231,106.0,104.0
1049,112.0,110.0
171,6.0,1.0
305,18.0,33.0
992,74.0,85.0
1363,89.0,72.0
1075,48.0,130.0
827,49.0,114.0
1211,91.0,58.0
277,23.0,15.0
890,80.0,53.0
916,50.0,51.0
1062,81.0,109.0
823,39.0,88.0
323,26.0,33.0
163,8.0,23.0
1290,100.0,110.0
312,23.0,17.0
780,54.0,88.0
159,7.0,2.0
342,63.0,43.0
593,43.0,76.0
533,56.0,66.0
320,48.0,60.0
388,69.0,46.0
370,59.0,35.0
419,69.0,41.0
293,33.0,43.0
305,47.0,63.0
300,58.0,38.0
399,71.0,42.0
137,16.0,6.0
161,17.0,15.0
164,17.0,7.0
148,6.0,13.0
514,29.0,17.0
187,17.0,35.0
192,13.0,35.0
162,12.0,26.0
152,7.0,5.0
174,11.0,9.0
188,11.0,5.0
166,9.0,12.0
177,11.0,8.0
80,7.0,74.0
57,11.0,4.0
92,16.0,66.0
106,13.0,52.0
96,5.0,85.0
92,14.0,59.0
58,13.0,6.0
86,5.0,91.0
95,11.0,50.0
76,11.0,60.0
59,10.0,3.0
102,17.0,47.0
87,12.0,69.0
81,6.0,81.0
83,12.0,66.0
173,13.0,3.0
196,7.0,6.0
147,21.0,7.0
145,16.0,6.0
147,16.0,3.0
184,9.0,8.0
136,9.0,4.0
157,18.0,6.0
167,7.0,1.0
191,14.0,3.0
186,10.0,5.0
173,8.0,13.0
135,16.0,3.0
170,6.0,3.0
199,10.0,7.0
105,18.0,87.0
109,20.0,84.0
108,12.0,74.0
206,31.0,178.0
108,10.0,73.0
420,66.0,367.0
213,25.0,167.0
112,14.0,75.0
198,16.0,172.0
105,17.0,14.0
225,44.0,56.0
112,17.0,18.0
111,24.0,15.0
93,10.0,16.0
96,12.0,20.0
124,15.0,14.0
101,12.0,13.0
89,10.0,10.0
107,10.0,40.0
103,25.0,15.0
111,16.0,35.0
95,12.0,21.0
98,18.0,16.0
173,11.0,2.0
193,13.0,5.0
180,14.0,3.0
187,10.0,2.0
184,15.0,2.0
176,14.0,2.0
165,11.0,4.0
190,15.0,1.0
179,8.0,4.0
167,16.0,2.0
195,15.0,2.0
203,13.0,2.0
182,8.0,2.0
192,7.0,3.0
173,18.0,3.0
63,21.0,8.0
77,15.0,10.0
58,23.0,5.0
71,8.0,12.0
79,2.0,7.0
53,14.0,3.0
61,20.0,4.0
79,17.0,11.0
63,19.0,7.0
52,14.0,8.0
771,21.0,88.0
336,1.0,19.0
445,5.0,20.0
527,5.0,30.0
399,3.0,31.0
540,4.0,28.0
381,5.0,31.0
456,3.0,26.0
469,4.0,34.0
534,6.0,27.0
364,3.0,21.0
423,2.0,34.0
362,7.0,11.0
134,8.0,3.0
166,7.0,3.0
145,7.0,4.0
144,7.0,14.0
144,6.0,3.0
154,10.0,15.0
144,6.0,5.0
137,7.0,4.0
172,10.0,4.0
165,7.0,13.0
152,8.0,5.0
149,8.0,5.0
150,10.0,5.0
167,5.0,6.0
160,9.0,5.0
70,7.0,6.0
78,9.0,1.0
56,7.0,5.0
72,11.0,4.0
68,7.0,6.0
66,7.0,3.0
50,4.0,6.0
64,9.0,3.0
63,10.0,
74,11.0,1.0
64,8.0,7.0
68,9.0,8.0
78,12.0,1.0
65,11.0,2.0
69,9.0,2.0
119,1.0,10.0
131,1.0,11.0
166,8.0,19.0
133,1.0,4.0
119,1.0,7.0
135,8.0,10.0
178,,45.0
149,5.0,22.0
158,1.0,37.0
219,6.0,21.0
154,10.0,11.0
171,13.0,12.0
297,11.0,38.0
103,2.0,8.0
92,,8.0
154,6.0,15.0
236,9.0,16.0
125,2.0,6.0
120,3.0,12.0
116,3.0,25.0
159,4.0,23.0
125,2.0,25.0
125,2.0,4.0
180,2.0,39.0
128,1.0,10.0
141,6.0,30.0
185,7.0,23.0
122,23.0,5.0
149,28.0,10.0
145,3.0,16.0
408,35.0,40.0
301,44.0,16.0
167,13.0,11.0
145,32.0,15.0
189,14.0,38.0
125,5.0,16.0
127,6.0,15.0
168,30.0,7.0
137,32.0,14.0
157,20.0,10.0
137,21.0,8.0
130,18.0,15.0
185,30.0,7.0
117,11.0,6.0
198,30.0,10.0
154,9.0,24.0
152,13.0,24.0
137,21.0,11.0
142,18.0,15.0
187,30.0,9.0
148,23.0,7.0
128,7.0,13.0
132,10.0,24.0
130,19.0,12.0
119,13.0,9.0
113,4.0,15.0
97,12.0,6.0
117,10.0,7.0
167,4.0,16.0
155,7.0,27.0
644,47.0,64.0
438,26.0,26.0
241,11.0,13.0
490,38.0,31.0
115,5.0,9.0
309,19.0,19.0
155,8.0,7.0
107,2.0,12.0
525,26.0,50.0
304,16.0,17.0
175,8.0,7.0
358,14.0,20.0
86,3.0,5.0
665,48.0,59.0
449,29.0,25.0
551,27.0,24.0
469,25.0,28.0
349,18.0,20.0
473,22.0,13.0
541,25.0,17.0
99,4.0,5.0
501,25.0,24.0
109,3.0,21.0
344,18.0,8.0
114,5.0,9.0
110,3.0,6.0
222,13.0,10.0
75,3.0,5.0
104,3.0,6.0
288,7.0,10.0
106,6.0,6.0
118,11.0,4.0
218,6.0,12.0
126,8.0,20.0
254,11.0,16.0
127,12.0,5.0
678,32.0,27.0
124,9.0,3.0
133,15.0,10.0
172,12.0,4.0
238,9.0,8.0
111,4.0,5.0
191,14.0,6.0
149,15.0,9.0
212,13.0,10.0
185,13.0,5.0
142,11.0,10.0
126,14.0,5.0
230,11.0,10.0
195,12.0,3.0
244,17.0,7.0
119,11.0,4.0
215,8.0,3.0
248,10.0,2.0
239,10.0,7.0
117,6.0,6.0
256,8.0,15.0
217,10.0,15.0
131,12.0,5.0
150,15.0,4.0
111,8.0,18.0
109,5.0,9.0
106,2.0,9.0
136,9.0,29.0
156,9.0,44.0
115,6.0,12.0
163,7.0,40.0
146,7.0,27.0
103,9.0,15.0
148,9.0,26.0
110,5.0,8.0
105,4.0,10.0
135,3.0,31.0
114,8.0,20.0
101,4.0,6.0
338,26.0,26.0
399,13.0,32.0
543,19.0,15.0
163,12.0,17.0
454,19.0,21.0
508,36.0,23.0
135,10.0,3.0
113,12.0,5.0
423,22.0,10.0
405,21.0,6.0
201,14.0,3.0
234,14.0,21.0
369,14.0,8.0
183,9.0,3.0
136,8.0,1.0
239,16.0,19.0
157,12.0,10.0
224,15.0,3.0
198,9.0,5.0
210,16.0,7.0
793,56.0,44.0
759,52.0,45.0
68,3.0,3.0
827,66.0,51.0
110,11.0,
671,34.0,92.0
815,34.0,93.0
828,42.0,51.0
116,14.0,34.0
742,26.0,38.0
51,9.0,3.0
690,37.0,36.0
126,14.0,37.0
101,13.0,1.0
119,16.0,35.0
103,3.0,3.0
706,24.0,53.0
757,37.0,58.0
744,41.0,71.0
164,11.0,5.0
85,7.0,5.0
773,38.0,56.0
119,15.0,38.0
723,31.0,40.0
807,41.0,52.0
117,11.0,6.0
688,37.0,50.0
90,6.0,5.0
266,32.0,75.0
112,12.0,
107,10.0,3.0
79,1.0,5.0
117,12.0,6.0
121,20.0,51.0
148,10.0,4.0
108,12.0,43.0
94,10.0,
193,6.0,2.0
124,16.0,56.0
196,11.0,5.0
151,11.0,3.0
126,12.0,56.0
72,2.0,6.0
101,8.0,9.0
108,16.0,44.0
124,11.0,7.0
114,13.0,34.0
117,10.0,13.0
103,10.0,3.0
68,3.0,5.0
117,5.0,8.0
96,7.0,5.0
205,13.0,4.0
106,9.0,5.0
70,3.0,5.0
123,12.0,42.0
386,34.0,29.0
422,59.0,34.0
432,42.0,28.0
398,28.0,25.0
479,43.0,65.0
379,20.0,13.0
407,18.0,21.0
473,35.0,71.0
878,60.0,84.0
453,30.0,32.0
419,46.0,18.0
454,62.0,24.0
451,28.0,38.0
425,18.0,54.0
117,25.0,97.0
114,23.0,93.0
200,21.0,99.0
210,24.0,69.0
232,19.0,75.0
123,24.0,93.0
140,19.0,96.0
175,21.0,101.0
155,19.0,95.0
225,21.0,75.0
137,19.0,107.0
127,32.0,95.0
124,28.0,101.0
230,21.0,84.0
198,18.0,90.0
123,26.0,101.0
85,9.0,84.0
146,2.0,7.0
114,7.0,68.0
151,1.0,11.0
102,18.0,86.0
146,2.0,8.0
65,1.0,5.0
85,15.0,80.0
102,11.0,73.0
114,21.0,79.0
68,1.0,5.0
108,10.0,82.0
113,18.0,77.0
128,2.0,6.0
72,1.0,5.0
103,15.0,87.0
60,1.0,1.0
107,17.0,54.0
